Guid	ID	Name	LocalizedName	#	Shortcut
{6AB63085-C130-42CB-A868-CD9A1BCB9DFE}	17408	WorkflowDesigner.CreateVariable	ワークフローデザイナー.変数の作成	1	ワークフロー デザイナー::Ctrl+E, Ctrl+N
{6AB63085-C130-42CB-A868-CD9A1BCB9DFE}	17408	WorkflowDesigner.CreateVariable	ワークフローデザイナー.変数の作成	2	ワークフロー デザイナー::Ctrl+E, N
{6AB63085-C130-42CB-A868-CD9A1BCB9DFE}	17440	WorkflowDesigner.ConnectNodes	ワークフローデザイナー.ノードの接続	1	ワークフロー デザイナー::Ctrl+E, Ctrl+F
{6AB63085-C130-42CB-A868-CD9A1BCB9DFE}	17440	WorkflowDesigner.ConnectNodes	ワークフローデザイナー.ノードの接続	2	ワークフロー デザイナー::Ctrl+E, F
{6AB63085-C130-42CB-A868-CD9A1BCB9DFE}	16896	WorkflowDesigner.ZoomIn	ワークフローデザイナー.ズームイン	1	ワークフロー デザイナー::Ctrl+Num +
{6AB63085-C130-42CB-A868-CD9A1BCB9DFE}	16912	WorkflowDesigner.ZoomOut	ワークフローデザイナー.ズームアウト	1	ワークフロー デザイナー::Ctrl+Num -
{6AB63085-C130-42CB-A868-CD9A1BCB9DFE}	16672	WorkflowDesigner.MoveFocus	ワークフローデザイナー.フォーカスの移動	1	ワークフロー デザイナー::Ctrl+E, Ctrl+M
{6AB63085-C130-42CB-A868-CD9A1BCB9DFE}	16672	WorkflowDesigner.MoveFocus	ワークフローデザイナー.フォーカスの移動	2	ワークフロー デザイナー::Ctrl+E, M
{6AB63085-C130-42CB-A868-CD9A1BCB9DFE}	16688	WorkflowDesigner.ToggleSelection	ワークフローデザイナー.選択範囲の切り替え	1	ワークフロー デザイナー::Ctrl+E, Ctrl+S
{6AB63085-C130-42CB-A868-CD9A1BCB9DFE}	16688	WorkflowDesigner.ToggleSelection	ワークフローデザイナー.選択範囲の切り替え	2	ワークフロー デザイナー::Ctrl+E, S
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	16400	View.TfsTeamExplorer	表示.チームエクスプローラー	1	全体::Ctrl+\, Ctrl+M
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17408	TeamFoundationContextMenus.Commands.GoToHome	TeamFoundationコンテキストメニュー.コマンド.ホームに移動	1	全体::Ctrl+0, Ctrl+H
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17408	TeamFoundationContextMenus.Commands.GoToHome	TeamFoundationコンテキストメニュー.コマンド.ホームに移動	2	全体::Ctrl+0, H
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17409	TeamFoundationContextMenus.Commands.GoToSettings	TeamFoundationコンテキストメニュー.コマンド.設定に移動	1	全体::Ctrl+0, Ctrl+S
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17409	TeamFoundationContextMenus.Commands.GoToSettings	TeamFoundationコンテキストメニュー.コマンド.設定に移動	2	全体::Ctrl+0, S
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17410	TeamFoundationContextMenus.Commands.GoToWebAccess	TeamFoundationコンテキストメニュー.コマンド.Webアクセスに移動	1	全体::Ctrl+0, Ctrl+A
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17410	TeamFoundationContextMenus.Commands.GoToWebAccess	TeamFoundationコンテキストメニュー.コマンド.Webアクセスに移動	2	全体::Ctrl+0, A
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17411	TeamFoundationContextMenus.Commands.GoToConnect	TeamFoundationコンテキストメニュー.コマンド.接続に移動	1	全体::Ctrl+0, Ctrl+C
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17411	TeamFoundationContextMenus.Commands.GoToConnect	TeamFoundationコンテキストメニュー.コマンド.接続に移動	2	全体::Ctrl+0, C
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17424	TeamFoundationContextMenus.Commands.TeamExplorerNavigateBackward	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラー前に戻る	1	チーム エクスプローラー::Alt+左矢印
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17425	TeamFoundationContextMenus.Commands.TeamExplorerNavigateForward	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラー次に進む	1	チーム エクスプローラー::Alt+右矢印
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17426	TeamFoundationContextMenus.Commands.GoToTeamExplorerNavigation	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラーナビゲーションに移動	1	チーム エクスプローラー::Alt+Home
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17427	TeamFoundationContextMenus.Commands.GoToTeamExplorerPageContent	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラーページコンテンツに移動	1	チーム エクスプローラー::Alt+0
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17428	TeamFoundationContextMenus.Commands.GoToTeamExplorerPreviousSectionContent	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラー前のセクションコンテンツに移動	1	チーム エクスプローラー::Alt+上矢印
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17429	TeamFoundationContextMenus.Commands.GoToTeamExplorerNextSectionContent	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラー次のセクションコンテンツに移動	1	チーム エクスプローラー::Alt+下矢印
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17441	TeamFoundationContextMenus.Commands.GoToTeamExplorerSection1Content	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラーセクション1コンテンツに移動	1	チーム エクスプローラー::Alt+1
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17442	TeamFoundationContextMenus.Commands.GoToTeamExplorerSection2Content	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラーセクション2コンテンツに移動	1	チーム エクスプローラー::Alt+2
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17443	TeamFoundationContextMenus.Commands.GoToTeamExplorerSection3Content	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラーセクション3コンテンツに移動	1	チーム エクスプローラー::Alt+3
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17444	TeamFoundationContextMenus.Commands.GoToTeamExplorerSection4Content	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラーセクション4コンテンツに移動	1	チーム エクスプローラー::Alt+4
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17445	TeamFoundationContextMenus.Commands.GoToTeamExplorerSection5Content	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラーセクション5コンテンツに移動	1	チーム エクスプローラー::Alt+5
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17446	TeamFoundationContextMenus.Commands.GoToTeamExplorerSection6Content	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラーセクション6コンテンツに移動	1	チーム エクスプローラー::Alt+6
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17447	TeamFoundationContextMenus.Commands.GoToTeamExplorerSection7Content	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラーセクション7コンテンツに移動	1	チーム エクスプローラー::Alt+7
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17448	TeamFoundationContextMenus.Commands.GoToTeamExplorerSection8Content	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラーセクション8コンテンツに移動	1	チーム エクスプローラー::Alt+8
{E234E66E-BA64-4D71-B304-16F0A4C793F5}	17449	TeamFoundationContextMenus.Commands.GoToTeamExplorerSection9Content	TeamFoundationコンテキストメニュー.コマンド.チームエクスプローラーセクション9コンテンツに移動	1	チーム エクスプローラー::Alt+9
{4C87B692-1202-46AA-B64C-EF01FAEC53DA}	0	Design.ZoomIn	デザイン.拡大	1	XAML デザイナー::Ctrl+Alt+;
{4C87B692-1202-46AA-B64C-EF01FAEC53DA}	2	Design.ZoomOut	デザイン.縮小	1	XAML デザイナー::Ctrl+Alt+-
{4C87B692-1202-46AA-B64C-EF01FAEC53DA}	3	Design.FitAll	デザイン.全体を表示	1	XAML デザイナー::Ctrl+0
{4C87B692-1202-46AA-B64C-EF01FAEC53DA}	6	Design.ShowHandles	デザイン.ハンドルの表示	1	XAML デザイナー::F9
{4C87B692-1202-46AA-B64C-EF01FAEC53DA}	72	Design.RunProjectCode	デザイン.プロジェクトコードを実行	1	XAML デザイナー::Ctrl+F9
{4C87B692-1202-46AA-B64C-EF01FAEC53DA}	71	Design.RefreshPage	デザイン.ページの更新	1	XAML デザイナー::Ctrl+R
{4C87B692-1202-46AA-B64C-EF01FAEC53DA}	16	Format.EditText	書式.テキストの編集	1	XAML デザイナー::F2
{4C87B692-1202-46AA-B64C-EF01FAEC53DA}	25	Format.ResetAll	書式.ResetLayout.All	1	XAML デザイナー::Ctrl+Shift+R
{804FD2CC-2673-41B9-8CEC-D065FBFA3199}	265	OtherContextMenus.ORDesignerContextMenu.HideMethodsPane	その他のコンテキストメニュー.ORDesignerコンテキスト.メソッドペインの非表示	1	VisualStudio::Ctrl+1
{D3040A70-F331-4788-BD5D-769EDC48626D}	12313	Tools.タブの切り替え	ツール.タブの切り替え	1	全体::Ctrl+Shift+F7
{D3040A70-F331-4788-BD5D-769EDC48626D}	12314	Tools.分割表示モードの切り替え	ツール.分割表示モードの切り替え	1	全体::Ctrl+Shift+F8
{14BCA3AF-5E27-4307-8492-84AF8647EA7C}	16432	Architecture.NewCodeMap	アーキテクチャ.新しいコードマップ	1	全体::Ctrl+\, Ctrl+O
{ADC1BC7B-958B-4548-9F9F-10FC49099825}	8491	ArchitectureContextMenus.DirectedGraphContextMenu.Select.IncomingDependencies	アーキテクチャのコンテキストメニュー.有向グラフのコンテキストメニュー.選択.入力方向の依存関係	1	グラフ ドキュメント エディター::I
{ADC1BC7B-958B-4548-9F9F-10FC49099825}	8490	ArchitectureContextMenus.DirectedGraphContextMenu.Select.OutgoingDependencies	アーキテクチャのコンテキストメニュー.有向グラフのコンテキストメニュー.選択.出力方向の依存関係	1	グラフ ドキュメント エディター::O
{ADC1BC7B-958B-4548-9F9F-10FC49099825}	8482	ArchitectureContextMenus.DirectedGraphContextMenu.Select.BothDependencies	アーキテクチャのコンテキストメニュー.有向グラフのコンテキストメニュー.選択.両方	1	グラフ ドキュメント エディター::B
{ADC1BC7B-958B-4548-9F9F-10FC49099825}	8519	ArchitectureContextMenus.DirectedGraphContextMenu.Edit.NewComment	アーキテクチャのコンテキストメニュー.有向グラフのコンテキストメニュー.編集.新しいコメント	1	グラフ ドキュメント エディター::Ctrl+Shift+K
{ADC1BC7B-958B-4548-9F9F-10FC49099825}	8517	ArchitectureContextMenus.DirectedGraphContextMenu.Edit.Rename	アーキテクチャのコンテキストメニュー.有向グラフのコンテキストメニュー.編集.名前の変更	1	グラフ ドキュメント エディター::F2
{ADC1BC7B-958B-4548-9F9F-10FC49099825}	8520	ArchitectureContextMenus.DirectedGraphContextMenu.Edit.Remove	アーキテクチャのコンテキストメニュー.有向グラフのコンテキストメニュー.編集.削除	1	グラフ ドキュメント エディター::Del
{ADC1BC7B-958B-4548-9F9F-10FC49099825}	8512	ArchitectureContextMenus.DirectedGraphContextMenu.Edit.Add.AddNode	アーキテクチャのコンテキストメニュー.有向グラフのコンテキストメニュー.編集.追加.ジェネリックノード	1	グラフ ドキュメント エディター::Ins
{14BCA3AF-5E27-4307-8492-84AF8647EA7C}	22035	Debug.ShowCallStackonCodeMap	デバッグ.コードマップに呼び出し履歴を表示	1	全体::Ctrl+Shift+@
{BDFA79D2-2CD2-474A-A82A-CE8694116825}	544	View.ViewAllEnvironments	表示.すべての環境を表示する	1	全体::Ctrl+K, Ctrl+@
{BDFA79D2-2CD2-474A-A82A-CE8694116825}	544	View.ViewAllEnvironments	表示.すべての環境を表示する	2	全体::Ctrl+K, @
{BDFA79D2-2CD2-474A-A82A-CE8694116825}	513	View.InteractiveOpen	表示.Interactiveを開く	1	全体::Alt+I
{BDFA79D2-2CD2-474A-A82A-CE8694116825}	528	Python.DebugInteractive	Python.Pythonデバッグ対話型	1	全体::Shift+Alt+I
{BDFA79D2-2CD2-474A-A82A-CE8694116825}	263	EditorContextMenus.CodeWindow.RemoveImports.AllScopes	エディターコンテキストメニュー.コードウィンドウ.インポートを削除する.すべてのスコープ	1	全体::Ctrl+K, Ctrl+J
{BDFA79D2-2CD2-474A-A82A-CE8694116825}	258	Python.ExecuteInInteractive	Python.対話型で実行	1	全体::Shift+Alt+F5
{BDFA79D2-2CD2-474A-A82A-CE8694116825}	259	Python.SendSelectionToInteractive	編集.選択範囲をInteractiveに送信する	1	全体::Ctrl+E, Ctrl+E
{BDFA79D2-2CD2-474A-A82A-CE8694116825}	259	Python.SendSelectionToInteractive	編集.選択範囲をInteractiveに送信する	2	全体::Ctrl+E, E
{BDFA79D2-2CD2-474A-A82A-CE8694116825}	259	Python.SendSelectionToInteractive	編集.選択範囲をInteractiveに送信する	3	Python エディター::Ctrl+Enter
{BDFA79D2-2CD2-474A-A82A-CE8694116825}	261	Python.FillCommentParagraph	編集.コメントを段落幅に合わせる	1	全体::Ctrl+E, Ctrl+P
{2311781F-1D8E-4B3B-AC78-E4D8DD322778}	268	Debug.Graphics.StartGraphicsDebugging	デバッグ.グラフィックスデバッグの開始	1	全体::Alt+F5
{9F4B31B4-09AC-4937-A2E7-F4BC02BB7DBA}	768	OtherContextMenus.Npm.InstallNewnpmPackages	その他のコンテキストメニュー.Npm.新しいnpmパッケージをインストールする	1	全体::Ctrl+K, G
{1E198C22-5980-4E7E-92F3-F73168D1FB63}	768	TestExplorer.OpenTest	TestExplorer.OpenTest	1	テスト エクスプローラー::F12
{1E198C22-5980-4E7E-92F3-F73168D1FB63}	512	TestExplorer.ShowTestExplorer	TestExplorer.ShowTestExplorer	1	全体::Ctrl+E, T
{1E198C22-5980-4E7E-92F3-F73168D1FB63}	784	TestExplorer.RunAllTests	TestExplorer.RunAllTests	1	全体::Ctrl+R, A
{1E198C22-5980-4E7E-92F3-F73168D1FB63}	836	TestExplorer.RepeatLastRun	TestExplorer.RepeatLastRun	1	全体::Ctrl+R, L
{1E198C22-5980-4E7E-92F3-F73168D1FB63}	897	TestExplorer.DebugLastRun	TestExplorer.DebugLastRun	1	全体::Ctrl+R, D
{1E198C22-5980-4E7E-92F3-F73168D1FB63}	789	TestExplorer.DebugAllTests	TestExplorer.DebugAllTests	1	全体::Ctrl+R, Ctrl+A
{1E198C22-5980-4E7E-92F3-F73168D1FB63}	4643	TestExplorer.ExpandAllGroups	TestExplorer.ExpandAllGroups	1	テスト エクスプローラー::Ctrl+右矢印
{1E198C22-5980-4E7E-92F3-F73168D1FB63}	4644	TestExplorer.CollapseAllGroups	TestExplorer.CollapseAllGroups	1	テスト エクスプローラー::Ctrl+左矢印
{1E198C22-5980-4E7E-92F3-F73168D1FB63}	885	TestExplorer.RunAllTestsInContext	TestExplorer.RunAllTestsInContext	1	全体::Ctrl+R, T
{1E198C22-5980-4E7E-92F3-F73168D1FB63}	896	TestExplorer.DebugAllTestsInContext	TestExplorer.DebugAllTestsInContext	1	全体::Ctrl+R, Ctrl+T
{00B8868B-F9F5-4970-A048-410B05508506}	259	InteractiveConsole.ExecuteOrPasteInput	InteractiveConsole.ExecuteOrPasteInput	1	対話型ウィンドウ::Ctrl+Enter
{00B8868B-F9F5-4970-A048-410B05508506}	262	InteractiveConsole.HistoryNext	InteractiveConsole.HistoryNext	1	対話型ウィンドウ::Alt+下矢印
{00B8868B-F9F5-4970-A048-410B05508506}	263	InteractiveConsole.HistoryPrevious	InteractiveConsole.HistoryPrevious	1	対話型ウィンドウ::Alt+上矢印
{00B8868B-F9F5-4970-A048-410B05508506}	265	InteractiveConsole.BreakLine	InteractiveConsole.BreakLine	1	対話型ウィンドウ::Shift+Enter
{00B8868B-F9F5-4970-A048-410B05508506}	266	InteractiveConsole.SearchHistoryNext	InteractiveConsole.SearchHistoryNext	1	対話型ウィンドウ::Ctrl+Alt+下矢印
{00B8868B-F9F5-4970-A048-410B05508506}	267	InteractiveConsole.SearchHistoryPrevious	InteractiveConsole.SearchHistoryPrevious	1	対話型ウィンドウ::Ctrl+Alt+上矢印
{00B8868B-F9F5-4970-A048-410B05508506}	270	InteractiveConsole.CopyCode	InteractiveConsole.CopyCode	1	対話型ウィンドウ::Ctrl+Shift+C
{00B8868B-F9F5-4970-A048-410B05508506}	268	InteractiveConsole.ExecuteInInteractive	InteractiveConsole.ExecuteInInteractive	1	CSharp エディター::Ctrl+E, Ctrl+E
{00B8868B-F9F5-4970-A048-410B05508506}	268	InteractiveConsole.ExecuteInInteractive	InteractiveConsole.ExecuteInInteractive	2	CSharp エディター::Ctrl+E, E
{000AF700-CF09-4582-9E1C-2603403AB647}	772	SQL.SSDTSchemaCompareWriteUpdates	SQL.SSDTスキーマ比較更新の作成	1	Microsoft SQL Server Data Tools、スキーマ比較::Shift+Alt+U
{000AF700-CF09-4582-9E1C-2603403AB647}	775	SQL.SSDTSchemaCompareStop	SQL.SSDTスキーマ比較停止	1	Microsoft SQL Server Data Tools、スキーマ比較::Alt+Break
{000AF700-CF09-4582-9E1C-2603403AB647}	778	SQL.SSDTSchemaCompareNextChange	SQL.SSDTスキーマ比較次の変更	1	Microsoft SQL Server Data Tools、スキーマ比較::Shift+Alt+.
{000AF700-CF09-4582-9E1C-2603403AB647}	779	SQL.SSDTSchemaComparePreviousChange	SQL.SSDTスキーマ比較前の変更	1	Microsoft SQL Server Data Tools、スキーマ比較::Shift+Alt+,
{000AF700-CF09-4582-9E1C-2603403AB647}	801	SQL.SSDTSchemaCompareCompare	SQL.SSDTスキーマ比較	1	Microsoft SQL Server Data Tools、スキーマ比較::Shift+Alt+C
{000AF700-CF09-4582-9E1C-2603403AB647}	802	SQL.SSDTSchemaCompareGenerateScript	SQL.SSDTスキーマ比較生成スクリプト	1	Microsoft SQL Server Data Tools、スキーマ比較::Shift+Alt+G
{E3BC1C4F-9E6C-9119-A304-1B2BC6AF5D32}	24582	テスト.UseCodedUITestBuilder	テスト.コード化されたUIテストビルダーの使用	1	全体::Ctrl+\, Ctrl+C
{E3BC1C4F-9E6C-9119-A304-1B2BC6AF5D32}	24583	テスト.UseExistingActionRecording	テスト.既存の操作の記録の使用	1	全体::Ctrl+\, Ctrl+A
{E156FF8E-E7E5-4598-8663-A9A2FCB1B06E}	8192	OtherContextMenus.UITestEditorContextMenu.Splitintoanewmethod	その他のコンテキストメニュー.UITestEditorContextMenu.新しいメソッドに分割	1	コード化された UI テスト エディター::Ctrl+Shift+T
{E156FF8E-E7E5-4598-8663-A9A2FCB1B06E}	8193	OtherContextMenus.UITestEditorContextMenu.Movecode	その他のコンテキストメニュー.UITestEditorContextMenu.コードの移動	1	コード化された UI テスト エディター::Ctrl+Alt+C
{E156FF8E-E7E5-4598-8663-A9A2FCB1B06E}	8194	OtherContextMenus.UITestEditorContextMenu.InsertDelayBefore	その他のコンテキストメニュー.UITestEditorContextMenu.前に遅延を挿入	1	コード化された UI テスト エディター::Ctrl+Alt+D
{E156FF8E-E7E5-4598-8663-A9A2FCB1B06E}	8195	OtherContextMenus.UITestEditorContextMenu.LocatetheUIControl	その他のコンテキストメニュー.UITestEditorContextMenu.UIコントロールの検索	1	コード化された UI テスト エディター::Ctrl+Shift+L
{E156FF8E-E7E5-4598-8663-A9A2FCB1B06E}	8196	OtherContextMenus.UITestEditorContextMenu.LocateAll	その他のコンテキストメニュー.UITestEditorContextMenu.すべてを検索	1	コード化された UI テスト エディター::Shift+Alt+L
{E156FF8E-E7E5-4598-8663-A9A2FCB1B06E}	8197	OtherContextMenus.UITestEditorContextMenu.CopyReferencetoClipboard	その他のコンテキストメニュー.UITestEditorContextMenu.参照をクリップボードにコピー	1	コード化された UI テスト エディター::Ctrl+C
{7A4F7230-E630-49E7-BD86-0783CE0A24F6}	1281	EditorContextMenus.CodeWindow.ImplementMonoBehaviours	エディターコンテキストメニュー.コードウィンドウ.MonoBehavioursの実装	1	テキスト エディター::Ctrl+Shift+M
{7A4F7230-E630-49E7-BD86-0783CE0A24F6}	1282	EditorContextMenus.CodeWindow.QuickMonoBehaviours	エディターコンテキストメニュー.コードウィンドウ.クイックMonoBehaviours	1	テキスト エディター::Ctrl+Shift+Q
{30947EBE-9147-45F9-96CF-401BFC671A82}	259	OtherContextMenus.BrowserLink.RefreshLinkedBrowsers	その他のコンテキストメニュー.BrowserLink.リンクされたブラウザーの更新	1	全体::Ctrl+Alt+Enter
{25113E5B-9964-4375-9DD1-0A5E9840507A}	132	Project.Publishselectedfiles	プロジェクト.選択したファイルの発行	1	全体::Alt+:, Alt+P
{25113E5B-9964-4375-9DD1-0A5E9840507A}	134	Project.Previewchanges	プロジェクト.変更内容のプレビュー	1	全体::Alt+:, Alt+C
{25113E5B-9964-4375-9DD1-0A5E9840507A}	135	Project.Replaceselectedfilesfromserver	プロジェクト.選択したファイルをサーバーから置換	1	全体::Alt+:, Alt+R
{D7E8C5E1-BDB8-11D0-9C88-0000F8040A53}	4414	Table.ColumntotheLeft	テーブル.左に列を挿入	1	HTML エディター デザイン ビュー::Ctrl+Alt+左矢印
{D7E8C5E1-BDB8-11D0-9C88-0000F8040A53}	4415	Table.ColumntotheRight	テーブル.右に列を挿入	1	HTML エディター デザイン ビュー::Ctrl+Alt+右矢印
{D7E8C5E1-BDB8-11D0-9C88-0000F8040A53}	4416	Table.RowAbove	テーブル.上に行を挿入	1	HTML エディター デザイン ビュー::Ctrl+Alt+上矢印
{D7E8C5E1-BDB8-11D0-9C88-0000F8040A53}	4417	Table.RowBelow	テーブル.下に行を挿入	1	HTML エディター デザイン ビュー::Ctrl+Alt+下矢印
{D7E8C5E1-BDB8-11D0-9C88-0000F8040A53}	4431	View.ASP.NETNonvisualControls	表示.ASP.NET非ビジュアルコントロール	1	HTML エディター デザイン ビュー::Ctrl+Shift+N
{748813A7-657C-499D-81A0-2FFDF790711A}	8	QueryDesigner.JoinMode	クエリデザイナー.結合モード	1	クエリ デザイナー::Ctrl+Shift+J
{748813A7-657C-499D-81A0-2FFDF790711A}	8	QueryDesigner.JoinMode	クエリデザイナー.結合モード	2	ビュー デザイナー::Ctrl+Shift+J
{748813A7-657C-499D-81A0-2FFDF790711A}	10	QueryDesigner.CancelRetrievingData	クエリデザイナー.データの取得の中止	1	クエリ デザイナー::Ctrl+T
{748813A7-657C-499D-81A0-2FFDF790711A}	10	QueryDesigner.CancelRetrievingData	クエリデザイナー.データの取得の中止	2	ビュー デザイナー::Ctrl+T
{881DC25A-19B6-48E8-8431-A2078060A337}	256	Edit.ConstraintEditingMode	編集.ConstraintEditingMode	1	Xcode Interface Builder Editor::Ctrl+E
{881DC25A-19B6-48E8-8431-A2078060A337}	257	Edit.UpdateFramesFromConstraints	編集.UpdateFramesFromConstraints	1	Xcode Interface Builder Editor::Ctrl+Shift+R
{11AC0A76-365E-490D-ABAD-E44E52897C7D}	5906	OtherContextMenus.MicrosoftDataEntityDesignContext.RemovefromDiagram	その他のコンテキストメニュー.MicrosoftDataEntityDesignコンテキスト.ダイアグラムから削除	1	ADO.NET  Entity Data Model Designer::Shift+Del
{11AC0A76-365E-490D-ABAD-E44E52897C7D}	1056	OtherContextMenus.MicrosoftDataEntityDesignContext.Refactor.Rename	その他のコンテキストメニュー.MicrosoftDataEntityDesignコンテキスト.リファクター.名前の変更	1	ADO.NET  Entity Data Model Designer::Ctrl+R, R
{11AC0A76-365E-490D-ABAD-E44E52897C7D}	5894	OtherContextMenus.MicrosoftDataEntityDesignContext.AddNewDiagram	その他のコンテキストメニュー.MicrosoftDataEntityDesignコンテキスト.新しいダイアグラムを追加	1	全体::Ins
{11AC0A76-365E-490D-ABAD-E44E52897C7D}	5913	OtherContextMenus.MicrosoftDataEntityDesignContext.MoveProperties.ToTop	その他のコンテキストメニュー.MicrosoftDataEntityDesignコンテキスト.プロパティの移動.先頭へ	1	ADO.NET  Entity Data Model Designer::Alt+Home
{11AC0A76-365E-490D-ABAD-E44E52897C7D}	5920	OtherContextMenus.MicrosoftDataEntityDesignContext.MoveProperties.ToBottom	その他のコンテキストメニュー.MicrosoftDataEntityDesignコンテキスト.プロパティの移動.末尾へ	1	ADO.NET  Entity Data Model Designer::Alt+End
{11AC0A76-365E-490D-ABAD-E44E52897C7D}	5909	OtherContextMenus.MicrosoftDataEntityDesignContext.MoveProperties.Up	その他のコンテキストメニュー.MicrosoftDataEntityDesignコンテキスト.プロパティの移動.上へ	1	ADO.NET  Entity Data Model Designer::Alt+上矢印
{11AC0A76-365E-490D-ABAD-E44E52897C7D}	5910	OtherContextMenus.MicrosoftDataEntityDesignContext.MoveProperties.Down	その他のコンテキストメニュー.MicrosoftDataEntityDesignコンテキスト.プロパティの移動.下へ	1	ADO.NET  Entity Data Model Designer::Alt+下矢印
{11AC0A76-365E-490D-ABAD-E44E52897C7D}	5911	OtherContextMenus.MicrosoftDataEntityDesignContext.MoveProperties.Up5	その他のコンテキストメニュー.MicrosoftDataEntityDesignコンテキスト.プロパティの移動.5つ上へ	1	ADO.NET  Entity Data Model Designer::Alt+PgUp
{11AC0A76-365E-490D-ABAD-E44E52897C7D}	5912	OtherContextMenus.MicrosoftDataEntityDesignContext.MoveProperties.Down5	その他のコンテキストメニュー.MicrosoftDataEntityDesignコンテキスト.プロパティの移動.5つ下へ	1	ADO.NET  Entity Data Model Designer::Alt+PgDn
{75AC5611-A912-4195-8A65-457AE17416FB}	12290	ProjectandSolutionContextMenus.Item.MoveUp	プロジェクトとソリューションコンテキストメニュー.項目.MoveUp	1	ソリューション エクスプローラー::Alt+上矢印
{75AC5611-A912-4195-8A65-457AE17416FB}	12295	ProjectandSolutionContextMenus.Item.MoveDown	プロジェクトとソリューションコンテキストメニュー.項目.MoveDown	1	ソリューション エクスプローラー::Alt+下矢印
{5D8847D1-9A8A-431E-907A-62D9963F07FD}	8214	Debug.GoToPreviousCallorIntelliTraceEvent	デバッグ.前の呼び出しまたはIntelliTraceイベントへ移動	1	全体::Ctrl+Shift+F11
{57735D06-C920-4415-A2E0-7D6E6FBDFA99}	4108	Team.Git.GoToGitChanges	チーム.Git変更へ移動	1	全体::Ctrl+0, Ctrl+G
{57735D06-C920-4415-A2E0-7D6E6FBDFA99}	4108	Team.Git.GoToGitChanges	チーム.Git変更へ移動	2	全体::Ctrl+0, G
{57735D06-C920-4415-A2E0-7D6E6FBDFA99}	4109	Team.Git.GoToGitActiveRepositories	チーム.Gitアクティブリポジトリへ移動	1	全体::Ctrl+0, Ctrl+E
{57735D06-C920-4415-A2E0-7D6E6FBDFA99}	4109	Team.Git.GoToGitActiveRepositories	チーム.Gitアクティブリポジトリへ移動	2	全体::Ctrl+0, E
{57735D06-C920-4415-A2E0-7D6E6FBDFA99}	4110	Team.Git.GoToGitSynchronization	チーム.Git同期へ移動	1	全体::Ctrl+0, Ctrl+Y
{57735D06-C920-4415-A2E0-7D6E6FBDFA99}	4110	Team.Git.GoToGitSynchronization	チーム.Git同期へ移動	2	全体::Ctrl+0, Y
{57735D06-C920-4415-A2E0-7D6E6FBDFA99}	4175	Team.Git.GoToParent	チーム.親へ移動	1	全体::Alt+PgDn
{57735D06-C920-4415-A2E0-7D6E6FBDFA99}	4176	Team.Git.GoToChild	チーム.子へ移動	1	全体::Alt+PgUp
{5D1F73E6-77CD-4A05-8F7B-2C4557503939}	4132	TeamFoundationContextMenus.Commands.GoToBuilds	TeamFoundationコンテキストメニュー.コマンド.ビルドに移動	1	全体::Ctrl+0, Ctrl+B
{5D1F73E6-77CD-4A05-8F7B-2C4557503939}	4132	TeamFoundationContextMenus.Commands.GoToBuilds	TeamFoundationコンテキストメニュー.コマンド.ビルドに移動	2	全体::Ctrl+0, B
